"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 09 19:34:07 GMT 2024","Sun Jun 09 19:34:07 GMT 2024","145","Auth","Forgot Password","","","","Forgot Password",""
"passed","Sun Jun 09 19:34:14 GMT 2024","Sun Jun 09 19:34:14 GMT 2024","146","Team","Users","List Users","","","List Users - No Auth",""
"passed","Sun Jun 09 19:34:21 GMT 2024","Sun Jun 09 19:34:21 GMT 2024","189","Orders","Update Order","","","","Update Order",""
"passed","Sun Jun 09 19:34:07 GMT 2024","Sun Jun 09 19:34:08 GMT 2024","149","Auth","Onboarding with Oauth","Login with Apple","","","Login With Apple",""
"passed","Sun Jun 09 19:34:07 GMT 2024","Sun Jun 09 19:34:07 GMT 2024","147","Auth","Onboarding with Oauth","Login with Google","","","Login With Google",""
"passed","Sun Jun 09 19:34:05 GMT 2024","Sun Jun 09 19:34:05 GMT 2024","163","Auth","Onboarding","Signup > Phone Number","","","Signup - empty fields",""
"passed","Sun Jun 09 19:34:12 GMT 2024","Sun Jun 09 19:34:12 GMT 2024","142","Team","Get Role by ID","","","","Get Role By ID - No Auth",""
"failed","Sun Jun 09 19:34:05 GMT 2024","Sun Jun 09 19:34:06 GMT 2024","159","Auth","Onboarding","Verify OTP","","","Verify OTP - Valid",""
"passed","Sun Jun 09 19:34:12 GMT 2024","Sun Jun 09 19:34:12 GMT 2024","142","Team","List Roles","","","","List Roles - No Auth",""
"passed","Sun Jun 09 19:34:16 GMT 2024","Sun Jun 09 19:34:16 GMT 2024","194","User","Change Password","","","","Change Password - Complexity rule",""
"passed","Sun Jun 09 19:34:10 GMT 2024","Sun Jun 09 19:34:10 GMT 2024","193","Business","Fetch Business Details","","","","Fetch Business Details",""
"failed","Sun Jun 09 19:34:06 GMT 2024","Sun Jun 09 19:34:06 GMT 2024","159","Auth","Onboarding","Verify OTP","","","Verify OTP - Invalid OTP",""
"passed","Sun Jun 09 19:34:10 GMT 2024","Sun Jun 09 19:34:11 GMT 2024","168","Team","Fetch Permissions","","","","Fetch Permissions - No Auth",""
"passed","Sun Jun 09 19:34:16 GMT 2024","Sun Jun 09 19:34:16 GMT 2024","193","User","Change Password","","","","Change Password - No oldPassword",""
"passed","Sun Jun 09 19:34:07 GMT 2024","Sun Jun 09 19:34:07 GMT 2024","150","Auth","Onboarding","Password","","","Create Password - Valid",""
"passed","Sun Jun 09 19:34:21 GMT 2024","Sun Jun 09 19:34:21 GMT 2024","197","Orders","Fetch Orders","","","","Fetch Orders",""
"passed","Sun Jun 09 19:34:19 GMT 2024","Sun Jun 09 19:34:20 GMT 2024","144","User","Get logged in user","","","","Get Logged In User - No Auth",""
"passed","Sun Jun 09 19:34:23 GMT 2024","Sun Jun 09 19:34:23 GMT 2024","146","System Settings","Update Settings","","","","Update Settings - No Auth",""
"passed","Sun Jun 09 19:34:09 GMT 2024","Sun Jun 09 19:34:09 GMT 2024","158","Auth","Login with Email","","","","Login - Invalid Creadentials",""
"passed","Sun Jun 09 19:34:16 GMT 2024","Sun Jun 09 19:34:17 GMT 2024","470","User","Change Password","","","","Change Password - Invalid oldPassword",""
"passed","Sun Jun 09 19:34:20 GMT 2024","Sun Jun 09 19:34:20 GMT 2024","146","Inventory","","","","","Fetch Categories",""
"passed","Sun Jun 09 19:34:08 GMT 2024","Sun Jun 09 19:34:09 GMT 2024","148","Auth","Login with Email","","","","Login - Invalid Email Format",""
"passed","Sun Jun 09 19:34:14 GMT 2024","Sun Jun 09 19:34:14 GMT 2024","195","Team","Users","List Users","","","List Users",""
"passed","Sun Jun 09 19:34:10 GMT 2024","Sun Jun 09 19:34:10 GMT 2024","220","Team","Fetch Permissions","","","","Fetch Permissions",""
"passed","Sun Jun 09 19:34:22 GMT 2024","Sun Jun 09 19:34:22 GMT 2024","142","Stats","","","","","Get Stats - No Auth",""
"passed","Sun Jun 09 19:34:20 GMT 2024","Sun Jun 09 19:34:20 GMT 2024","195","User","","","","","Fetch Categories - Automation Purposes",""
"passed","Sun Jun 09 19:34:06 GMT 2024","Sun Jun 09 19:34:06 GMT 2024","154","Auth","Onboarding","Verify OTP","","","Verify OTP - Empty Fields",""
"passed","Sun Jun 09 19:34:14 GMT 2024","Sun Jun 09 19:34:15 GMT 2024","1023","User","Change Password","","","","Change Password - Valid",""
"passed","Sun Jun 09 19:34:22 GMT 2024","Sun Jun 09 19:34:22 GMT 2024","141","Audit Trail","","","","","Get Audit Trail - No Auth",""
"passed","Sun Jun 09 19:34:15 GMT 2024","Sun Jun 09 19:34:15 GMT 2024","146","User","Change Password","","","","Change Password - No Auth",""
"passed","Sun Jun 09 19:34:15 GMT 2024","Sun Jun 09 19:34:16 GMT 2024","468","User","Change Password","","","","Change Password - Mismatch",""
"passed","Sun Jun 09 19:34:08 GMT 2024","Sun Jun 09 19:34:08 GMT 2024","235","Auth","Onboarding with Oauth","Complete Login - Google","","","Complete Login With Oauth - Google",""
"passed","Sun Jun 09 19:34:21 GMT 2024","Sun Jun 09 19:34:21 GMT 2024","138","Inventory","","","","","Delete Meal Copy",""
"passed","Sun Jun 09 19:34:20 GMT 2024","Sun Jun 09 19:34:21 GMT 2024","142","Inventory","","","","","Fetch Meals",""
"failed","Sun Jun 09 19:34:11 GMT 2024","Sun Jun 09 19:34:11 GMT 2024","192","Team","Create Role","","","","Create Role - Status set to Inactive",""
"passed","Sun Jun 09 19:34:22 GMT 2024","Sun Jun 09 19:34:23 GMT 2024","186","System Settings","Update Settings","","","","Update Settings",""
"passed","Sun Jun 09 19:34:18 GMT 2024","Sun Jun 09 19:34:18 GMT 2024","188","User","Update Profile","","","","Update Profile - No Gender",""
"failed","Sun Jun 09 19:34:04 GMT 2024","Sun Jun 09 19:34:05 GMT 2024","1026","Auth","Onboarding","Signup > Email Address","","","Signup - Valid",""
"passed","Sun Jun 09 19:34:17 GMT 2024","Sun Jun 09 19:34:18 GMT 2024","1234","User","Change Password","","","","Change Password - Same values Password",""
"failed","Sun Jun 09 19:34:06 GMT 2024","Sun Jun 09 19:34:06 GMT 2024","157","Auth","Onboarding","Profile","","","Update Profile - Invalid DOB",""
"passed","Sun Jun 09 19:34:12 GMT 2024","Sun Jun 09 19:34:13 GMT 2024","185","Team","Users","Invite User","","","Invite User - Invalid Email format",""
"passed","Sun Jun 09 19:34:11 GMT 2024","Sun Jun 09 19:34:11 GMT 2024","197","Team","Create Role","","","","Create Role - Valid",""
"broken","Sun Jun 09 19:34:14 GMT 2024","Sun Jun 09 19:34:14 GMT 2024","9","Team","Users","Setup User with oauth","","","Setup user with oauth",""
"passed","Sun Jun 09 19:34:11 GMT 2024","Sun Jun 09 19:34:12 GMT 2024","193","Team","List Roles","","","","List Roles",""
