"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jun 16 20:04:02 GMT 2024","Sun Jun 16 20:04:02 GMT 2024","197","User","Change Password","","","","Change Password - Mismatch",""
"passed","Sun Jun 16 20:04:18 GMT 2024","Sun Jun 16 20:04:19 GMT 2024","196","Reset Password","","","","","No ConfirmPassword- Reset Password",""
"failed","Sun Jun 16 20:03:50 GMT 2024","Sun Jun 16 20:03:51 GMT 2024","253","Auth","Onboarding","Signup > Phone Number","","","Signup - Valid",""
"failed","Sun Jun 16 20:04:15 GMT 2024","Sun Jun 16 20:04:15 GMT 2024","196","Logout","","","","","Logout",""
"failed","Sun Jun 16 20:04:06 GMT 2024","Sun Jun 16 20:04:06 GMT 2024","198","Address","Add address","","","","Add address - No Address id",""
"passed","Sun Jun 16 20:04:10 GMT 2024","Sun Jun 16 20:04:10 GMT 2024","192","Cart And Orders","Fetch Customer Orders","","","","No Auth - Fetch Customer Orders",""
"failed","Sun Jun 16 20:04:08 GMT 2024","Sun Jun 16 20:04:08 GMT 2024","195","Cart And Orders","Update Cart","","","","Update Cart - No Mealid",""
"failed","Sun Jun 16 20:04:03 GMT 2024","Sun Jun 16 20:04:03 GMT 2024","200","User","Change Password","","","","Change Password - No oldPassword",""
"failed","Sun Jun 16 20:03:57 GMT 2024","Sun Jun 16 20:03:57 GMT 2024","197","Meals","Add to Favourites","","","","Valid - Add to Favorites",""
"failed","Sun Jun 16 20:03:58 GMT 2024","Sun Jun 16 20:03:58 GMT 2024","198","Meals","Fetch Favourite Meals","","","","Fetch Favorite Meals",""
"failed","Sun Jun 16 20:04:14 GMT 2024","Sun Jun 16 20:04:14 GMT 2024","204","Delivery Rates and Areas","Fetch Delivery Areas","","","","Fetch Delivery Areas - Valid",""
"passed","Sun Jun 16 20:03:58 GMT 2024","Sun Jun 16 20:03:58 GMT 2024","194","Meals","Remove From Favourites","","","","No Auth - Remove From Favorites",""
"passed","Sun Jun 16 20:04:07 GMT 2024","Sun Jun 16 20:04:07 GMT 2024","199","Misc","Get Config","","","","Get Config -No Auth",""
"passed","Sun Jun 16 20:04:18 GMT 2024","Sun Jun 16 20:04:18 GMT 2024","195","Reset Password","","","","","No Password- Reset Password",""
"passed","Sun Jun 16 20:03:51 GMT 2024","Sun Jun 16 20:03:52 GMT 2024","209","Auth","Onboarding","Verify OTP","","","Verify OTP - Invalid OTP",""
"failed","Sun Jun 16 20:04:14 GMT 2024","Sun Jun 16 20:04:15 GMT 2024","194","Delete Address","","","","","Delete Address - Already deleted",""
"failed","Sun Jun 16 20:04:11 GMT 2024","Sun Jun 16 20:04:12 GMT 2024","197","Cart And Orders","Review/rate Order","","","","No vendorOrderId - Review Order",""
"passed","Sun Jun 16 20:04:01 GMT 2024","Sun Jun 16 20:04:01 GMT 2024","194","Vendor","Add to Favourites","","","","No Auth - Add to Favorites",""
"failed","Sun Jun 16 20:03:54 GMT 2024","Sun Jun 16 20:03:55 GMT 2024","205","Meals","Fetch Meals","","","","Fetch Meals - By price gt",""
"failed","Sun Jun 16 20:04:01 GMT 2024","Sun Jun 16 20:04:01 GMT 2024","196","Vendor","Remove From Favorites","","","","Remove From Favorites Copy",""
"failed","Sun Jun 16 20:04:02 GMT 2024","Sun Jun 16 20:04:03 GMT 2024","203","User","Change Password","","","","Change Password - Complexity rule",""
"failed","Sun Jun 16 20:04:12 GMT 2024","Sun Jun 16 20:04:12 GMT 2024","196","Cart And Orders","Fetch Reviews","","","","Valid - Fetch Reviews",""
"passed","Sun Jun 16 20:04:00 GMT 2024","Sun Jun 16 20:04:00 GMT 2024","200","Vendor","Fetch Vendors by Id","","","","Fetch Vendor by Id - Non existing",""
"failed","Sun Jun 16 20:03:59 GMT 2024","Sun Jun 16 20:03:59 GMT 2024","202","Vendor","Fetch Vendors","","","","Fetch Vendors - No Auth",""
"failed","Sun Jun 16 20:03:49 GMT 2024","Sun Jun 16 20:03:50 GMT 2024","872","Auth","Onboarding","Signup > Email Address","","","Signup - Valid",""
"failed","Sun Jun 16 20:03:58 GMT 2024","Sun Jun 16 20:03:58 GMT 2024","196","Meals","Remove From Favourites","","","","Invalid Id - Remove From Favorites",""
"failed","Sun Jun 16 20:04:06 GMT 2024","Sun Jun 16 20:04:06 GMT 2024","200","Address","Add address","","","","Add address - Invalid Address id",""
"passed","Sun Jun 16 20:04:18 GMT 2024","Sun Jun 16 20:04:18 GMT 2024","195","Reset Password","","","","","Complexity- Reset Password",""
"passed","Sun Jun 16 20:03:51 GMT 2024","Sun Jun 16 20:03:51 GMT 2024","212","Auth","Onboarding","Verify OTP","","","Verify OTP - Empty Fields",""
"failed","Sun Jun 16 20:04:15 GMT 2024","Sun Jun 16 20:04:16 GMT 2024","253","Logout","","","","","Signup - Existing User Email",""
"failed","Sun Jun 16 20:03:58 GMT 2024","Sun Jun 16 20:03:59 GMT 2024","198","Meals","Remove From Favourites","","","","No Mead Id - Remove From Favorites",""
"failed","Sun Jun 16 20:03:51 GMT 2024","Sun Jun 16 20:03:51 GMT 2024","224","Auth","Onboarding","Verify OTP","","","Verify OTP - Valid",""
"failed","Sun Jun 16 20:03:55 GMT 2024","Sun Jun 16 20:03:56 GMT 2024","202","Meals","Fetch Meals","","","","Fetch Meals - By Rating lte",""
"failed","Sun Jun 16 20:04:00 GMT 2024","Sun Jun 16 20:04:01 GMT 2024","197","Vendor","Add to Favourites","","","","No Vendor Id - Add to Favorites",""
"failed","Sun Jun 16 20:04:03 GMT 2024","Sun Jun 16 20:04:03 GMT 2024","199","User","Change Password","","","","Change Password - No confirmPassword",""
"passed","Sun Jun 16 20:04:00 GMT 2024","Sun Jun 16 20:04:00 GMT 2024","195","Vendor","Fetch Vendors by Id","","","","Fetch Vendor by Id - Invalid Vendor Id",""
"failed","Sun Jun 16 20:04:15 GMT 2024","Sun Jun 16 20:04:15 GMT 2024","199","Become a Vendor","","","","","Valid - Become a Vendor",""
"failed","Sun Jun 16 20:03:55 GMT 2024","Sun Jun 16 20:03:55 GMT 2024","204","Meals","Fetch Meals","","","","Fetch Meals - By category",""
"failed","Sun Jun 16 20:04:09 GMT 2024","Sun Jun 16 20:04:09 GMT 2024","196","Cart And Orders","Update Cart","","","","Update Cart - No deliveryDate",""
"failed","Sun Jun 16 20:04:03 GMT 2024","Sun Jun 16 20:04:03 GMT 2024","199","User","Change Password","","","","Change Password - Invalid oldPassword",""
"failed","Sun Jun 16 20:04:13 GMT 2024","Sun Jun 16 20:04:13 GMT 2024","196","Delivery Rates and Areas","Fetch Delivery Rate","","","","Fetch Delivery Rate - No vendorId",""
"failed","Sun Jun 16 20:04:14 GMT 2024","Sun Jun 16 20:04:14 GMT 2024","197","Delivery Rates and Areas","Fetch Delivery Areas","","","","Fetch Delivery Areas - No Auth",""
"passed","Sun Jun 16 20:03:57 GMT 2024","Sun Jun 16 20:03:57 GMT 2024","194","Meals","Fetch Meals by ID","","","","Fetch Meal By ID - No ID",""
"passed","Sun Jun 16 20:04:16 GMT 2024","Sun Jun 16 20:04:16 GMT 2024","196","Forgot Password","","","","","Invalid Email - Forgot Password",""
"passed","Sun Jun 16 20:04:09 GMT 2024","Sun Jun 16 20:04:09 GMT 2024","192","Cart And Orders","Fetch Cart","","","","Fetch Cart - No Auth",""
"passed","Sun Jun 16 20:03:51 GMT 2024","Sun Jun 16 20:03:51 GMT 2024","228","Auth","Onboarding","Signup > Phone Number","","","Signup - empty fields",""
"passed","Sun Jun 16 20:04:05 GMT 2024","Sun Jun 16 20:04:05 GMT 2024","198","Address","Search Address","","","","Search Address - Valid",""
"failed","Sun Jun 16 20:04:04 GMT 2024","Sun Jun 16 20:04:05 GMT 2024","201","User","Update Profile","","","","Update Profile - No DOB",""
"failed","Sun Jun 16 20:03:52 GMT 2024","Sun Jun 16 20:03:52 GMT 2024","209","Auth","Onboarding","Password","","","Create Password - Valid",""
"failed","Sun Jun 16 20:03:56 GMT 2024","Sun Jun 16 20:03:57 GMT 2024","208","Meals","Fetch Meals by ID","","","","Fetch Meal By ID",""
"failed","Sun Jun 16 20:04:12 GMT 2024","Sun Jun 16 20:04:13 GMT 2024","199","Cart And Orders","Fetch Reviews","","","","No VendorId - Fetch Reviews",""
"failed","Sun Jun 16 20:04:16 GMT 2024","Sun Jun 16 20:04:16 GMT 2024","206","Forgot Password","","","","","Valid - Forgot Password",""
"failed","Sun Jun 16 20:04:01 GMT 2024","Sun Jun 16 20:04:01 GMT 2024","202","Vendor","Fetch Favorite Vendors","","","","Fetch Favorite Vendors",""
"failed","Sun Jun 16 20:04:03 GMT 2024","Sun Jun 16 20:04:04 GMT 2024","201","User","Change Password","","","","Change Password - Same values Password",""
"failed","Sun Jun 16 20:03:55 GMT 2024","Sun Jun 16 20:03:55 GMT 2024","201","Meals","Fetch Meals","","","","Fetch Meals - By Rating gte",""
"failed","Sun Jun 16 20:03:56 GMT 2024","Sun Jun 16 20:03:56 GMT 2024","201","Meals","Fetch Meals","","","","Fetch Meals - By Limit",""
"failed","Sun Jun 16 20:03:58 GMT 2024","Sun Jun 16 20:03:58 GMT 2024","198","Meals","Remove From Favourites","","","","Valid - Remove From Favorites",""
"passed","Sun Jun 16 20:03:52 GMT 2024","Sun Jun 16 20:03:52 GMT 2024","202","Auth","","","","","Login With Google",""
"failed","Sun Jun 16 20:04:07 GMT 2024","Sun Jun 16 20:04:07 GMT 2024","198","Notification","","","","","Save Push Notification Token - Valid",""
"passed","Sun Jun 16 20:04:07 GMT 2024","Sun Jun 16 20:04:07 GMT 2024","194","Notification","","","","","Save Push Notification Token - No Auth",""
"failed","Sun Jun 16 20:04:10 GMT 2024","Sun Jun 16 20:04:10 GMT 2024","194","Cart And Orders","Checkout","","","","Checkout - No Auth",""
"failed","Sun Jun 16 20:04:10 GMT 2024","Sun Jun 16 20:04:10 GMT 2024","195","Cart And Orders","Checkout","","","","Checkout - No AddressId",""
"failed","Sun Jun 16 20:04:04 GMT 2024","Sun Jun 16 20:04:04 GMT 2024","198","User","Update Profile","","","","Update Profile - No Gender",""
"failed","Sun Jun 16 20:04:05 GMT 2024","Sun Jun 16 20:04:06 GMT 2024","199","Address","Add address","","","","Add address - Valid",""
"failed","Sun Jun 16 20:04:02 GMT 2024","Sun Jun 16 20:04:02 GMT 2024","196","Vendor","Remove From Favorites","","","","No Vendor Id - Remove From Favorites",""
"passed","Sun Jun 16 20:04:09 GMT 2024","Sun Jun 16 20:04:09 GMT 2024","196","Cart And Orders","Update Cart","","","","Update Cart - No Auth",""
"passed","Sun Jun 16 20:03:54 GMT 2024","Sun Jun 16 20:03:54 GMT 2024","217","Meals","Fetch Meals","","","","Fetch Meals - Valid",""
"passed","Sun Jun 16 20:03:57 GMT 2024","Sun Jun 16 20:03:58 GMT 2024","195","Meals","Add to Favourites","","","","No Auth - Add to Favorites",""
"failed","Sun Jun 16 20:04:12 GMT 2024","Sun Jun 16 20:04:12 GMT 2024","197","Cart And Orders","Review/rate Order","","","","No rating - Review Order",""
"failed","Sun Jun 16 20:03:59 GMT 2024","Sun Jun 16 20:04:00 GMT 2024","207","Vendor","Fetch Vendors by Id","","","","Fetch Vendor by Id - Valid",""
"failed","Sun Jun 16 20:03:56 GMT 2024","Sun Jun 16 20:03:56 GMT 2024","201","Meals","Fetch Meals","","","","Fetch Meals - No Auth",""
"passed","Sun Jun 16 20:04:08 GMT 2024","Sun Jun 16 20:04:08 GMT 2024","192","Get health","","","","","Get Health",""
"passed","Sun Jun 16 20:04:17 GMT 2024","Sun Jun 16 20:04:17 GMT 2024","195","Verify Forgot Password OTP","","","","","No otp - Verify Forgot Password OTP",""
"failed","Sun Jun 16 20:04:08 GMT 2024","Sun Jun 16 20:04:08 GMT 2024","197","Cart And Orders","Update Cart","","","","Update Cart - No priceId",""
