"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 10 08:29:31 GMT 2024","Mon Jun 10 08:29:31 GMT 2024","141","Misc","Get Config","","","","Get Config",""
"failed","Mon Jun 10 08:29:24 GMT 2024","Mon Jun 10 08:29:24 GMT 2024","140","Meals","Remove From Favourites","","","","Invalid Id - Remove From Favorites",""
"failed","Mon Jun 10 08:29:33 GMT 2024","Mon Jun 10 08:29:33 GMT 2024","141","Cart And Orders","Checkout","","","","Checkout - Valid",""
"passed","Mon Jun 10 08:29:25 GMT 2024","Mon Jun 10 08:29:25 GMT 2024","157","Vendor","Fetch Vendors","","","","Fetch Vendors by category",""
"failed","Mon Jun 10 08:29:28 GMT 2024","Mon Jun 10 08:29:29 GMT 2024","141","User","Change Password","","","","Change Password - Same values Password",""
"passed","Mon Jun 10 08:29:39 GMT 2024","Mon Jun 10 08:29:39 GMT 2024","141","Reset Password","","","","","Complexity- Reset Password",""
"passed","Mon Jun 10 08:29:38 GMT 2024","Mon Jun 10 08:29:38 GMT 2024","139","Forgot Password","","","","","Invalid Email - Forgot Password",""
"passed","Mon Jun 10 08:29:23 GMT 2024","Mon Jun 10 08:29:23 GMT 2024","154","Meals","Fetch Meals","","","","Fetch Meals - By Limit",""
"passed","Mon Jun 10 08:29:30 GMT 2024","Mon Jun 10 08:29:30 GMT 2024","138","Address","Fetch Addresses","","","","Fetch Addresses",""
"passed","Mon Jun 10 08:29:37 GMT 2024","Mon Jun 10 08:29:37 GMT 2024","161","Logout","","","","","Signup - Existing User Email",""
"passed","Mon Jun 10 08:29:36 GMT 2024","Mon Jun 10 08:29:36 GMT 2024","158","Delivery Rates and Areas","Fetch Delivery Areas","","","","Fetch Delivery Areas - No Auth",""
"passed","Mon Jun 10 08:29:32 GMT 2024","Mon Jun 10 08:29:32 GMT 2024","139","Cart And Orders","Update Cart","","","","Update Cart - No Auth",""
"failed","Mon Jun 10 08:29:32 GMT 2024","Mon Jun 10 08:29:33 GMT 2024","139","Cart And Orders","Fetch Cart","","","","Fetch Cart - Valid",""
"failed","Mon Jun 10 08:29:32 GMT 2024","Mon Jun 10 08:29:32 GMT 2024","140","Cart And Orders","Update Cart","","","","Update Cart - No priceId",""
"passed","Mon Jun 10 08:29:27 GMT 2024","Mon Jun 10 08:29:27 GMT 2024","138","Vendor","Remove From Favorites","","","","No Auth - Remove From Favorites",""
"passed","Mon Jun 10 08:29:25 GMT 2024","Mon Jun 10 08:29:25 GMT 2024","148","Vendor","Fetch Vendors","","","","Fetch Vendors by name",""
"failed","Mon Jun 10 08:29:33 GMT 2024","Mon Jun 10 08:29:33 GMT 2024","139","Cart And Orders","Checkout","","","","Checkout - No Auth",""
"passed","Mon Jun 10 08:29:39 GMT 2024","Mon Jun 10 08:29:39 GMT 2024","139","Reset Password","","","","","Invalid otp - Reset Password",""
"passed","Mon Jun 10 08:29:33 GMT 2024","Mon Jun 10 08:29:33 GMT 2024","136","Cart And Orders","Fetch Customer Orders","","","","No Auth - Fetch Customer Orders",""
