"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 11 12:27:58 GMT 2024","Tue Jun 11 12:27:58 GMT 2024","132","Builder","Update Campaign","","","","No Auth - Update Campaign",""
"passed","Tue Jun 11 12:27:43 GMT 2024","Tue Jun 11 12:27:43 GMT 2024","212","Team","Users","Invite User","","","Invalid fields - Invite User",""
"passed","Tue Jun 11 12:27:35 GMT 2024","Tue Jun 11 12:27:35 GMT 2024","919","Auth","Login","","","","Login",""
"passed","Tue Jun 11 12:27:55 GMT 2024","Tue Jun 11 12:27:55 GMT 2024","195","Builder","Fetch Banners","","","","Fetch Banners",""
"passed","Tue Jun 11 12:27:50 GMT 2024","Tue Jun 11 12:27:50 GMT 2024","165","Customers","Update Customer","","","","No Id - Update Customer",""
"passed","Tue Jun 11 12:27:53 GMT 2024","Tue Jun 11 12:27:53 GMT 2024","131","Promos","List Promos","","","","No Auth - List Promos",""
"passed","Tue Jun 11 12:27:59 GMT 2024","Tue Jun 11 12:27:59 GMT 2024","168","Builder","Delete Campaign","","","","Invalid Id - Delete Campaign",""
"passed","Tue Jun 11 12:27:49 GMT 2024","Tue Jun 11 12:27:50 GMT 2024","182","Customers","Fetch Customer By ID","","","","Fetch Customer By ID",""
"passed","Tue Jun 11 12:27:41 GMT 2024","Tue Jun 11 12:27:41 GMT 2024","173","Team","Roles and Permissions","List Roles","","","By Date - List Roles",""
"passed","Tue Jun 11 12:27:49 GMT 2024","Tue Jun 11 12:27:49 GMT 2024","131","Vendors","Reviews Copy","","","","Delete Review",""
"passed","Tue Jun 11 12:27:39 GMT 2024","Tue Jun 11 12:27:40 GMT 2024","185","Team","Roles and Permissions","Create Role","","","Duplicate role - Create Role",""
"passed","Tue Jun 11 12:27:40 GMT 2024","Tue Jun 11 12:27:41 GMT 2024","175","Team","Roles and Permissions","List Roles","","","By Permission - List Roles",""
