"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 30 19:39:16 GMT 2024","Sun Jun 30 19:39:16 GMT 2024","130","Become a Vendor","","","","","No Auth - Become a Vendor",""
"passed","Sun Jun 30 19:39:14 GMT 2024","Sun Jun 30 19:39:15 GMT 2024","133","Cart And Orders","Fetch Reviews","","","","No Auth - Fetch Reviews",""
"passed","Sun Jun 30 19:38:59 GMT 2024","Sun Jun 30 19:39:00 GMT 2024","802","Auth","","","","","Complete Login With Oauth",""
"passed","Sun Jun 30 19:39:07 GMT 2024","Sun Jun 30 19:39:07 GMT 2024","128","Vendor","Add to Favourites","","","","No Auth - Add to Favorites",""
"passed","Sun Jun 30 19:39:12 GMT 2024","Sun Jun 30 19:39:12 GMT 2024","128","Cart And Orders","Update Cart","","","","Update Cart - No Auth",""
"passed","Sun Jun 30 19:39:09 GMT 2024","Sun Jun 30 19:39:09 GMT 2024","131","Address","Search Address","","","","Search Address - Valid",""
"passed","Sun Jun 30 19:38:59 GMT 2024","Sun Jun 30 19:38:59 GMT 2024","140","Auth","","","","","Login With Google",""
"failed","Sun Jun 30 19:39:16 GMT 2024","Sun Jun 30 19:39:16 GMT 2024","130","Delete Address","","","","","Delete Address - Already deleted",""
"passed","Sun Jun 30 19:39:02 GMT 2024","Sun Jun 30 19:39:03 GMT 2024","229","Meals","Fetch Meals","","","","Fetch Meals - By Rating lte",""
"passed","Sun Jun 30 19:39:06 GMT 2024","Sun Jun 30 19:39:06 GMT 2024","190","Vendor","Fetch Vendors by Id","","","","Fetch Vendor by Id - No Auth",""
"passed","Sun Jun 30 19:38:57 GMT 2024","Sun Jun 30 19:38:57 GMT 2024","153","Auth","Onboarding","Verify OTP","","","Verify OTP - Valid",""
"passed","Sun Jun 30 19:38:57 GMT 2024","Sun Jun 30 19:38:58 GMT 2024","144","Auth","Onboarding","Verify OTP","","","Verify OTP - Invalid OTP",""
"passed","Sun Jun 30 19:39:17 GMT 2024","Sun Jun 30 19:39:17 GMT 2024","129","Forgot Password","","","","","No Email - Forgot Password",""
"failed","Sun Jun 30 19:39:09 GMT 2024","Sun Jun 30 19:39:09 GMT 2024","131","User","Update Profile","","","","Update Profile - No DOB",""
"failed","Sun Jun 30 19:39:12 GMT 2024","Sun Jun 30 19:39:12 GMT 2024","128","Cart And Orders","Update Cart","","","","Update Cart - No priceId",""
"failed","Sun Jun 30 19:39:08 GMT 2024","Sun Jun 30 19:39:08 GMT 2024","134","User","Change Password","","","","Change Password - No confirmPassword",""
"passed","Sun Jun 30 19:39:18 GMT 2024","Sun Jun 30 19:39:18 GMT 2024","133","Verify Forgot Password OTP","","","","","No email - Verify Forgot Password OTP",""
"failed","Sun Jun 30 19:39:15 GMT 2024","Sun Jun 30 19:39:15 GMT 2024","136","Delivery Rates and Areas","Fetch Delivery Rate","","","","Fetch Delivery Rate - Valid",""
"failed","Sun Jun 30 19:39:04 GMT 2024","Sun Jun 30 19:39:04 GMT 2024","129","Meals","Add to Favourites","","","","Invalid Id - Add to Favorites",""
"failed","Sun Jun 30 19:39:08 GMT 2024","Sun Jun 30 19:39:09 GMT 2024","131","User","Change Password","","","","Change Password - Same values Password",""
"failed","Sun Jun 30 19:39:11 GMT 2024","Sun Jun 30 19:39:11 GMT 2024","129","Notification","","","","","Save Push Notification Token - No Token",""
"passed","Sun Jun 30 19:39:09 GMT 2024","Sun Jun 30 19:39:10 GMT 2024","126","Address","Search Address","","","","Search Address - Valid Copy",""
"passed","Sun Jun 30 19:39:19 GMT 2024","Sun Jun 30 19:39:19 GMT 2024","128","Reset Password","","","","","No Password- Reset Password",""
